ZIP,city,state
50131,Fulton,Iowa
50131,Kansas City,Iowa
50131,Omaha,Iowa
50131,Osage Beach,Iowa
50131,Osceola,Iowa
50131,Ottumwa,Iowa
50131,Union,Iowa
50131,Urbandale,Iowa
50131,West Des Moines,Iowa
50131,null,Iowa
50707,Waterloo,Iowa
53045,Anamosa,Wisconsin
53045,Benton,Wisconsin
53045,Deerfield,Wisconsin
53045,Hartland,Wisconsin
53045,Madison,Wisconsin
53045,Maquoketa,Wisconsin
53045,Marathon,Wisconsin
53045,Milwaukee,Wisconsin
53045,Mukwonago,Wisconsin
53045,Oak Creek,Wisconsin
53045,Oconomowoc,Wisconsin
53045,Oshkosh,Wisconsin
53045,Racine,Wisconsin
53045,South Milwaukee,Wisconsin
53045,St Louis,Wisconsin
53045,Waukesha,Wisconsin
53045,Waupun,Wisconsin
53045,null,Wisconsin
53051,Amstetten,Wisconsin
53051,Chicago,Wisconsin
53051,Madison,Wisconsin
53051,Marinette,Wisconsin
53051,Menomonee Falls,Wisconsin
53051,Milwaukee,Wisconsin
53051,Minneapolis,Wisconsin
53051,Plymouth,Wisconsin
53051,Pompano Beach,Wisconsin
53051,Redmond,Wisconsin
53051,West Bend,Wisconsin
53051,null,Wisconsin
53115,Benton,Wisconsin
53115,Chicago,Wisconsin
53115,Delavan,Wisconsin
53115,Madison,Wisconsin
53115,Maquoketa,Wisconsin
53115,null,Wisconsin
53121,Delavan,Wisconsin
53121,Elmhurst,Wisconsin
53546,De Forest,Wisconsin
53546,Janesville,Wisconsin
53546,null,Wisconsin
60002,Anamosa,Illinois
60002,Antioch,Illinois
60002,Benton,Illinois
60002,Chicago,Illinois
60002,Maquoketa,Illinois
60106,Addison,Illinois
60106,Berlin,Illinois
60106,Chicago,Illinois
60106,Lockport,Illinois
60106,Schaumburg,Illinois
60106,Woodridge,Illinois
60106,Woodstock,Illinois
60106,null,Illinois
60139,Elmhurst,Illinois
60139,Wheaton,Illinois
60173,Bloomington,Illinois
60173,Chicago,Illinois
60173,Cicero,Illinois
60173,Itasca,Illinois
60173,Northbrook,Illinois
60173,Oak Forest,Illinois
60173,Schaumburg,Illinois
60173,Streamwood,Illinois
60173,Willow Springs,Illinois
60173,null,Illinois
60185,Willow Springs,Illinois
60453,Berwyn,Illinois
60453,Chicago,Illinois
60543,Chicago,Illinois
60543,null,Illinois
61053,Burlington,Illinois
61053,Clinton,Illinois
61053,DeKalb,Illinois
61053,Freeport,Illinois
61053,Lena,Illinois
61053,Mount Morris,Illinois
61053,Stockton,Illinois
61053,null,Illinois
61061,Antioch,Illinois
61081,Burlington,Illinois
61081,DeKalb,Illinois
61081,Dixon,Illinois
61081,Freeport,Illinois
61081,Rock Falls,Illinois
61081,Sterling,Illinois
61081,null,Illinois
61270,Davenport,Illinois
61270,Freeport,Illinois
61270,Sharon,Illinois
61341,Bloomington,Illinois
61341,Chicago,Illinois
61341,New York,Illinois
61341,Ocean View,Illinois
61341,null,Illinois
61455,Austin,Illinois
61455,Beardstown,Illinois
61455,Benton,Illinois
61455,Bloomington,Illinois
61455,Des Moines,Illinois
61455,Edwardsville,Illinois
61455,Livonia,Illinois
61455,Macomb,Illinois
61455,Normal,Illinois
61455,Overland Park,Illinois
61455,Petersburg,Illinois
61455,Pleasanton,Illinois
61455,Quincy,Illinois
61455,Redmond,Illinois
61455,Roseville,Illinois
61455,Table Grove,Illinois
61455,Washington,Illinois
61455,null,Illinois
62801,Aviston,Illinois
62801,Bloomington,Illinois
62801,Breese,Illinois
62801,Centralia,Illinois
62801,Des Moines,Illinois
62801,Edwardsville,Illinois
62801,Evansville,Illinois
62801,Fairview Heights,Illinois
62801,Hazelwood,Illinois
62801,Highland,Illinois
62801,Hot Springs Village,Illinois
62801,Mascoutah,Illinois
62801,Mt. Vernon,Illinois
62801,Salem,Illinois
62801,St Louis,Illinois
62801,West Frankfort,Illinois
62863,Marion,Illinois
63019,Mokane,Missouri
63019,null,Missouri
63042,Elsah,Missouri
63042,Florissant,Missouri
63042,Granite City,Missouri
63042,Kansas City,Missouri
63042,O'Fallon,Missouri
63042,St Louis,Missouri
63042,null,Missouri
63376,Belgrade,Missouri
63376,Calumet City,Missouri
63376,Chesterfield,Missouri
63376,City of Saint Peters,Missouri
63376,Florissant,Missouri
63376,Grandview,Missouri
63376,Independence,Missouri
63376,St Louis,Missouri
63376,null,Missouri
64116,Blue Springs,Missouri
64116,Cleveland,Missouri
64116,Hardin,Missouri
64116,Heflin,Missouri
64116,Kansas City,Missouri
64116,Kearney,Missouri
64116,Lake Ozark,Missouri
64116,Liberty,Missouri
64116,Mount Laurel,Missouri
64116,Omaha,Missouri
64116,Overland Park,Missouri
64116,Ozark,Missouri
64116,Platte City,Missouri
64116,Saint Petersburg,Missouri
64116,Stockton,Missouri
64116,West Plains,Missouri
64116,null,Missouri
64503,Fort Riley-Camp Whiteside,Missouri
64503,Kansas City,Missouri
64503,St. Joseph,Missouri
65251,Holden,Missouri
65648,Joplin,Missouri
65738,Joplin,Missouri
65738,Murphysboro,Missouri
65738,Rogers,Missouri
65738,Springfield,Missouri
65738,St Louis,Missouri
65803,Springfield,Missouri
65803,null,Missouri
67207,Brooklyn,Kansas
67207,Concordia,Kansas
67207,Fort Riley-Camp Whiteside,Kansas
67207,Hays,Kansas
67207,Hutchinson,Kansas
67207,Red Deer,Kansas
67207,Tonkawa,Kansas
67207,Warsaw,Kansas
67207,Wichita,Kansas
67207,Wyoming,Kansas
67207,null,Kansas
67211,Wichita,Kansas
67211,null,Kansas
67216,Wichita,Kansas
67216,null,Kansas
67301,Independence,Kansas
67301,Parsons,Kansas
67601,Benkelman,Kansas
67601,Colby,Kansas
67601,Hays,Kansas
67601,Hill City,Kansas
67601,Kaunas,Kansas
67601,La Crosse,Kansas
67601,Phillipsburg,Kansas
67601,Red Cloud,Kansas
67601,null,Kansas
70804,Houston,Louisiana
7104,Athens,New Jersey
7104,Baldwin,New Jersey
7104,Baltimore,New Jersey
7104,Basking Ridge,New Jersey
7104,Bear,New Jersey
7104,Beaver,New Jersey
7104,Bethesda,New Jersey
7104,Bethlehem,New Jersey
7104,Brentwood,New Jersey
7104,Brick Township,New Jersey
7104,Brooklyn,New Jersey
7104,Charleston,New Jersey
7104,Chester,New Jersey
7104,Cleveland,New Jersey
7104,Cold Spring,New Jersey
7104,Columbia,New Jersey
7104,Columbus,New Jersey
7104,Commack,New Jersey
7104,Crestwood,New Jersey
7104,Danbury,New Jersey
7104,Dayton,New Jersey
7104,Deer Park,New Jersey
7104,Dodgewood,New Jersey
7104,Dumont,New Jersey
7104,East Brunswick,New Jersey
7104,East Hampton,New Jersey
7104,Eatontown,New Jersey
7104,Edison,New Jersey
7104,Elizabeth,New Jersey
7104,Englewood,New Jersey
7104,Fairburn,New Jersey
7104,Gaithersburg,New Jersey
7104,Garfield,New Jersey
7104,Greenwich,New Jersey
7104,Hamburg,New Jersey
7104,Hempstead,New Jersey
7104,Hillside,New Jersey
7104,Hoboken,New Jersey
7104,Holtsville,New Jersey
7104,Indianapolis,New Jersey
7104,Irvington,New Jersey
7104,Islip Terrace,New Jersey
7104,Jackson Heights,New Jersey
7104,Jamaica,New Jersey
7104,Jersey City,New Jersey
7104,Jim Thorpe,New Jersey
7104,Jonesboro,New Jersey
7104,Kennett Square,New Jersey
7104,Lake Worth,New Jersey
7104,Leola,New Jersey
7104,Lincroft,New Jersey
7104,Little Falls,New Jersey
7104,Livingston Manor,New Jersey
7104,Long Beach,New Jersey
7104,Los Angeles,New Jersey
7104,Lufkin,New Jersey
7104,Mahwah,New Jersey
7104,Mamaroneck,New Jersey
7104,Mankato,New Jersey
7104,Maple Shade,New Jersey
7104,Marietta,New Jersey
7104,Marlboro,New Jersey
7104,Matawan,New Jersey
7104,Mattawan,New Jersey
7104,McKeesport,New Jersey
7104,Media,New Jersey
7104,Miami,New Jersey
7104,Middletown,New Jersey
7104,Monsey,New Jersey
7104,Montgomery,New Jersey
7104,Montrose,New Jersey
7104,Morrisville,New Jersey
7104,Mount Airy,New Jersey
7104,Mount Laurel,New Jersey
7104,New Brunswick,New Jersey
7104,New Canaan,New Jersey
7104,New Haven,New Jersey
7104,New York,New Jersey
7104,Newark,New Jersey
7104,Norristown,New Jersey
7104,Nyack,New Jersey
7104,Oklahoma City,New Jersey
7104,Parsippany,New Jersey
7104,Paterson,New Jersey
7104,Philadelphia,New Jersey
7104,Plainfield,New Jersey
7104,Pleasantville,New Jersey
7104,Portland,New Jersey
7104,Pottstown,New Jersey
7104,Queens Village,New Jersey
7104,Rahway,New Jersey
7104,Randolph Township,New Jersey
7104,Reading,New Jersey
7104,Rensselaer,New Jersey
7104,Ridgefield Park,New Jersey
7104,Ridgewood,New Jersey
7104,Roosevelt,New Jersey
7104,Salford,New Jersey
7104,Saratoga Springs,New Jersey
7104,Sayreville,New Jersey
7104,Shrewsbury,New Jersey
7104,Somerville,New Jersey
7104,South Amboy,New Jersey
7104,South Glens Falls,New Jersey
7104,South River,New Jersey
7104,Springfield Gardens,New Jersey
7104,Stamford,New Jersey
7104,Staten Island,New Jersey
7104,Suwanee,New Jersey
7104,Tempe,New Jersey
7104,The Bronx,New Jersey
7104,Tiffin,New Jersey
7104,Troy,New Jersey
7104,Washington,New Jersey
7104,Washington Township,New Jersey
7104,Weehawken,New Jersey
7104,West Babylon,New Jersey
7104,Westfield,New Jersey
7104,Willingboro,New Jersey
7104,Williston,New Jersey
7104,Wilmington,New Jersey
7104,Woodbridge,New Jersey
7104,null,New Jersey
71282,Homer,Louisiana
71282,Houston,Louisiana
71282,null,Louisiana
72401,Clyman,Arkansas
72401,Plainfield,Arkansas
72401,null,Arkansas
72801,'Aiea,Arkansas
72801,null,Arkansas
72956,Elizabethtown,Arkansas
72956,Fort Smith,Arkansas
72956,Lowell,Arkansas
72956,Tulsa,Arkansas
72956,null,Arkansas
73128,Bowmanville,Oklahoma
73128,Little Rock,Oklahoma
73128,Oklahoma City,Oklahoma
73128,Washington,Oklahoma
74145,Claremore,Oklahoma
74145,Jenks,Oklahoma
74145,Sand Springs,Oklahoma
74145,Santa Barbara,Oklahoma
74145,Tulsa,Oklahoma
75041,Irving,Texas
75142,Athens,Texas
75142,Austin,Texas
75142,Dallas,Texas
75142,Duncanville,Texas
75142,Greenville,Texas
75142,Irving,Texas
75142,Seagoville,Texas
75142,Sulphur Springs,Texas
75142,Walkerton,Texas
75142,null,Texas
75701,Tyler,Texas
75703,Dallas,Texas
77034,Beaumont,Texas
77034,Boca Raton,Texas
77034,Dallas,Texas
77034,Houston,Texas
77034,Lake Jackson,Texas
77034,Pasadena,Texas
77034,Pearland,Texas
77034,Port Neches,Texas
77034,Salt Lake City,Texas
77034,Sandia,Texas
77034,Sinton,Texas
77034,St Louis,Texas
77034,Tomball,Texas
77034,Valencia,Texas
77065,Baton Rouge,Texas
77065,Cypress,Texas
77065,Houston,Texas
77065,Katy,Texas
77065,Pomona,Texas
77065,Salt Lake City,Texas
77065,Spring,Texas
77065,Suncook,Texas
77065,null,Texas
77083,Bellaire,Texas
77083,Brenham,Texas
77083,Houston,Texas
77083,Leander,Texas
77338,Baytown,Texas
77338,Cypress,Texas
77338,Houston,Texas
77338,Humble,Texas
77338,Palestine,Texas
77338,Suncook,Texas
77338,null,Texas
77373,Conroe,Texas
77373,Dallas,Texas
77373,Houston,Texas
77373,Huntsville,Texas
77373,Spring,Texas
77578,Exeter,Texas
77578,Houston,Texas
77578,League City,Texas
77578,Manvel,Texas
77578,Pearland,Texas
77578,Salt Lake City,Texas
77578,Spring,Texas
77578,Sugar Land,Texas
77578,Suncook,Texas
77578,Tyler,Texas
77578,null,Texas
77598,Dallas,Texas
77598,Edinburg,Texas
77598,Houston,Texas
77598,League City,Texas
77598,Mico,Texas
77598,Natchez,Texas
77598,New Westminster,Texas
77598,Pearland,Texas
77598,Salt Lake City,Texas
77598,Spring,Texas
77598,Suncook,Texas
77598,Webster,Texas
77598,null,Texas
77802,Oak Creek,Texas
78233,null,Texas
78602,Daphne,Texas
78602,Fairhope,Texas
78602,Houston,Texas
78602,Tbilisi,Texas
78602,null,Texas
78757,Austin,Texas
78757,Waco,Texas
80214,Chicago,Colorado
80303,Boulder,Colorado
80303,Commerce City,Colorado
80303,Crestone,Colorado
80303,Denver,Colorado
80303,Longmont,Colorado
80303,null,Colorado
8037,Absecon,New Jersey
8037,Berlin,New Jersey
8037,Cape May,New Jersey
8037,Gloucester City,New Jersey
8037,Lancaster,New Jersey
8037,Maple Shade,New Jersey
8037,Menlo Park,New Jersey
8037,Pottstown,New Jersey
8037,Tuckerton,New Jersey
8037,Williamstown,New Jersey
8037,Woodlyn,New Jersey
8037,null,New Jersey
81004,Pueblo,Colorado
8210,Absecon,New Jersey
8210,Baltimore,New Jersey
8210,Beach Haven,New Jersey
8210,Blackwood,New Jersey
8210,Bridgeton,New Jersey
8210,Cape May,New Jersey
8210,Cape May Court House,New Jersey
8210,Chester,New Jersey
8210,Cropseyville,New Jersey
8210,Dearborn,New Jersey
8210,Egg Harbor,New Jersey
8210,Marmora,New Jersey
8210,Mays Landing,New Jersey
8210,Millville,New Jersey
8210,North Andover,New Jersey
8210,Portage,New Jersey
8210,Quakertown,New Jersey
8210,Rahway,New Jersey
8210,Richmond,New Jersey
8210,Sacramento,New Jersey
8210,Sea Isle City,New Jersey
8210,Troy,New Jersey
8210,Turtle Creek,New Jersey
8210,Villas,New Jersey
8210,Wildwood,New Jersey
8210,null,New Jersey
8232,Mechanicsburg,New Jersey
8232,Parkville,New Jersey
8232,Pleasantville,New Jersey
8232,Villas,New Jersey
8232,null,New Jersey
84074,Santa Ana,Utah
85016,Gilbert,Arizona
85016,Indianapolis,Arizona
85016,Phoenix,Arizona
85034,Ann Arbor,Arizona
86326,Boulder,Arizona
86326,Glendale,Arizona
86326,Phoenix,Arizona
87031,Hatch,New Mexico
87031,Jemez Springs,New Mexico
87031,Moriarty,New Mexico
87035,Fort Defiance,New Mexico
87035,Moriarty,New Mexico
87035,Rio Rancho,New Mexico
87107,Albuquerque,New Mexico
87107,null,New Mexico
8753,Barnegat,New Jersey
8753,Beachwood,New Jersey
8753,Brick Township,New Jersey
8753,Browns Mills,New Jersey
8753,Chester Springs,New Jersey
8753,Egg Harbor,New Jersey
8753,Freehold Borough,New Jersey
8753,Hightstown,New Jersey
8753,Hopewell,New Jersey
8753,Issaquah,New Jersey
8753,Jackson Township,New Jersey
8753,Jersey City,New Jersey
8753,Kingston,New Jersey
8753,Mahwah,New Jersey
8753,Montclair,New Jersey
8753,Newark,New Jersey
8753,Plainfield,New Jersey
8753,Scotch Plains,New Jersey
8753,Tarrytown,New Jersey
8753,Toms River,New Jersey
8753,Trenton,New Jersey
8753,Ventnor City,New Jersey
8753,Wallingford,New Jersey
8753,Washington,New Jersey
8753,Yonkers,New Jersey
8753,null,New Jersey
89030,Los Angeles,Nevada
89502,Nevada City,Nevada
89502,Reno,Nevada
89502,Sparks,Nevada
89502,Stockton,Nevada
89502,null,Nevada
92083,Moscow,California
92675,Aliso Viejo,California
92675,Corona,California
92675,Dana Point,California
92675,Irvine,California
92675,Laguna Beach,California
92675,Mission Viejo,California
92675,Orange,California
92675,Oshkosh,California
92675,Perris,California
92675,Redding,California
92675,Riverside,California
92675,San Diego,California
92675,San Juan Capistrano,California
92675,South Gate,California
92675,Tempe,California
93101,Burbank,California
93101,Goleta,California
93101,Los Angeles,California
93101,Northampton,California
93101,San Ramon,California
93101,Santa Barbara,California
93101,null,California
94087,Cupertino,California
94087,Fremont,California
94087,Los Altos,California
94087,Norfolk,California
94087,Oakland,California
94087,San Francisco,California
94087,San Jose,California
94087,Santa Barbara,California
94087,Santa Cruz,California
94087,Sunnyvale,California
94087,null,California
96814,'Ewa Beach,Hawaii
96814,Alamo,Hawaii
96814,Honolulu,Hawaii
96814,Oak Harbor,Hawaii
96819,Honolulu,Hawaii
96819,null,Hawaii
98229,Bellingham,Washington
98229,Chicago,Washington
98229,Lakebay,Washington
98229,Omaha,Washington
98229,Seattle,Washington
98229,Stayton,Washington
